,cafe,review,친절해요,커피가 맛있어요,인테리어가 멋져요,디저트가 맛있어요,매장이 청결해요,음료가 맛있어요,대화하기 좋아요,사진이 잘 나와요,뷰가 좋아요,가성비가 좋아요,집중하기 좋아요
118,카페르뮤즈,라떼 카푸치노 밀크티,0,0,0,0,0,0,0,0,0,0,0
119,카페르뮤즈,커피가 양이많고 맛있어요 인테리어가 아기자기 이뻐요,0,1,1,0,0,0,0,0,0,0,0
120,카페르뮤즈,에스프레소 반했어요,0,1,0,0,0,0,0,0,0,0,0
121,음악의 숲,분위기 맛집 음악의 떨림을 느끼고 싶다면,0,0,1,0,0,0,0,0,0,0,0
122,음악의 숲,분위기 좋고 음악 좋은 보물같은 곳입니다 늘 푸근하고 친절하신 사장님도 좋아요,1,0,1,0,0,0,0,0,0,0,0
123,음악의 숲,분위기 짱 보기드문 신청곡도 가능한 을 위한 곳,0,0,1,0,0,0,0,0,0,0,0
124,음악의 숲,괜찮아요 한번가보세요,0,0,0,0,0,0,0,0,0,0,0
125,음악의 숲,소박한 분위기에 음악이 흐르는 잊고지내던 옛추억이 떠오른다,0,0,1,0,0,0,0,0,0,0,0
126,카페누하191,층뷰가 좋아요 좌석사이도 꽤넓어요,0,0,1,0,0,0,0,0,1,0,0
127,카페누하191,아이와 편하게 있았어요 커피맛은 그닥이에요,0,0,0,0,0,0,0,0,0,0,0
128,카페누하191,커피는 소소한데 뷰는 좋아요,0,0,0,0,0,0,0,0,1,0,0
129,카페누하191,층 바람 살랑살랑 너무 좋아요 사장님도 친절하시고 커피도 괜찮았어요,1,1,0,0,0,0,0,0,0,0,0
130,카페누하191,여기 층에 앉으면 바람도 솔솔 들어오고 커피마시면서 바깥 풍경 구경 최고입니다,0,0,0,0,0,0,0,0,1,0,0
131,ohooCafe,핫쵸코를 주문하면서 좀 진하게 부탁드린다고는 했지만 그렇게까지 진하고 맛있을 줄이야 예전처럼 친절하고 좌석도 편하더군요 코로나로 많은 가게들이 바뀌어있던데 그자리에 여전히 있는 것만으로도 반갑더라구요,1,0,0,0,0,1,0,0,0,0,0
132,ohooCafe,다양한 의자를 많이 모아 놓으셨네요 퐁당오쇼콜라 도 맛있고 커피도 좋아요 서빙을 해주시는게 특히나 감동,0,1,1,1,0,0,0,0,0,0,0
133,ohooCafe,분위기좋아요 커피쓰다니까 남친이 커피가 쓰지 달어 라네요 허허,0,0,1,0,0,0,0,0,0,0,0
134,ohooCafe,딸기 요거트 스무디 시원하고 맛있어요 자몽에이드 쌉쌀하고 맛있어요,0,0,0,0,0,1,0,0,0,0,0
135,ohooCafe,집근처에 있는데 첨가봤어요 커피도 디저트도 좋아요,0,1,0,1,0,0,0,0,0,0,0
136,ohooCafe,알록달록 아늑하게 인테리어 해놔서 느낌있어요 맛에 비해 음료 가격은 비싸네요 핫초코 맛이 너무 연하고 거품 많이들어갔는데 천원이라니,0,0,1,0,0,0,0,0,0,0,0
137,ohooCafe,가격도 좋고 커피도 맛있고 초코치즈케이크가 대박이에요 매장도 넓은 편이라 대화하기도 좋아요,0,1,1,1,0,0,1,0,0,1,0
138,ohooCafe,분위기도 좋고 차도 맛있어요,0,0,1,0,0,1,0,0,0,0,0
139,푸른 양귀비,서촌에 뷰좋고 조용한 카페로 꼭 추천드려요 서촌에 다른 디저트카페도 많이 가봤는데 양귀비는 볼거리도 많고 주말 오후시간에 도 한적하니 좋더라구요 메뉴도 다양하고 사장님 추천으로 주문한 레몬차도 직접착츱한 찐 레몬 이 들어가서 완전 상콤달콤 티 벳전문 박물관이니 이쪽에 관심있으신 분들께도 추천드려요,0,0,0,0,0,1,0,0,1,0,1
140,푸른 양귀비,박물관 같은 카페입니다 백년이넘은 건물에 이층은 전시되어있는 공간이 이색적이에요 커피도 드립커피고 다른 음료도 맛납니다 수성동계곡에서 마을버스타고 내려서 마시고 내려가면서 관광하기좋습니다,0,0,1,0,0,0,0,0,0,0,0
141,푸른 양귀비,작은 갤러리였던 카페 사장님의 소장품으로 채워져 있어 더 정성이 가득함이 느껴졌다 건물을 오래됨을 알아보시고 그 건물의 옛것 을 살려 그대로 인테리어해서 더 의미깊게 보였다 눈이 여기저기 시선을 사로잡고 호기심이 들게 해서 눈이 즐거웠던 카페 너무 날이 더워 미숫가루 흡입하느라 음료사진은 허접하지만 눈과 입은 즐거웠던 카페,0,0,1,0,0,1,0,0,0,0,0
142,푸른 양귀비,매장이 박물관인줄 알았어요 처음보는 신기한 물건들이 가득 구경하느라 시간가는 줄 몰랐어요 사장님도 너무 친절하시고 남자친구도 카페가 너무 맘에 든다고 하더라구요 여러모로 넘나 좋았어요,1,0,1,0,0,0,0,0,0,0,0
143,푸른 양귀비,티베트 박물관 느낌나는 서촌 카페인데 고즈넉하고 대화하기도 좋고 정말 신기하더라구요 남자친구랑 서촌 경복궁데이트 하다가 발견한 곳인데 분위기 좋은 것 같아요 번창하세요,0,0,1,0,0,0,1,0,0,0,0
144,푸른 양귀비,과거 티벳 박물관으로 운영되고 있다가 현재는 박물관형 카페로 바뀌었다고 해야하나 들어가자마자 어 이거 뭐지 하며 카페 안을 둘러보게 되는데요 층에 올라가면 비로소 푸른양귀비의 진가를 알게 되요,0,0,1,0,0,0,0,0,0,0,0
145,푸른 양귀비,여기 박물관 아닌가요 박물관보다 퀄리티 최고고 사장님도 넘 친절하시고 커피도 맛있어요 집 근처라 혼자 공부하러도 자주 올 것 같아요,1,1,1,0,0,0,0,0,0,0,1
146,푸른 양귀비,커피에 놀랬습니다 각얼음 커피도 양도 적고 라떼를 시키고 싶었는데 드립이라고 하시면서 아메리카노 추천해주기더라구여 아이스 시켰는데 핫컵에 담아주셔서 얼음부피가 커서 컵이 움직이질 않네요 너무 아쉽습니다,0,0,0,0,0,0,0,0,0,0,0
147,푸른 양귀비,분위기 완전 멋있는 카페에요 박물관인줄 알았어요 구경할것이 얼마나 많던지 진짜 너무 신기해서 계속 구경했네요 음료도 맛있구 테이블도 넓게 있어서 친구랑 카페구경하고 즐겁게 수다수다 하고 갑니당,0,0,1,0,0,1,1,0,0,0,0
148,종로샌드위치카페 디엘,샌드위치 속이 꽉차있고 맛있네요 원래 노먼워커샐러드라는 곳이었는데 메뉴를 샌드위치 중심으로 리뉴얼 하시며 디엘 이라는 이름으로 상호를 변경하셨다고 합니다 샌드위치 속에 사과슬라이스와 당근채가 들어가 식감과 풍미가 더 살아요,0,0,0,1,0,0,0,0,0,0,0
149,종로샌드위치카페 디엘,재방문했어요 재료 하나하나 정성들여 준비하신게 티가 나요 양도 어찌나 꽉꽉 눌러 많이 주셨는지 너무 맛있는 샐러드 맛집이에요,0,0,0,1,0,0,0,0,0,0,0
150,종로샌드위치카페 디엘,샌드위치가 신선하고 맛있고 든든해요,0,0,0,1,0,0,0,0,0,0,0
151,종로샌드위치카페 디엘,속이 꽉차 있어서 샌드위치 반절만으로도 든든했어요 점심에 반절 저녁에 반절 먹었는데도 충분히 식사대용으로 쓸 수 있을만큼 양이 혜자였습니다 다만 매장내에 테이블이 두개라서 먹고가기보단 포장하시는걸 추천드려요 주문하시는 순간 만들어주셔서 엄청 신선하 다는 느낌을 받았어요,0,0,0,1,0,0,0,0,0,0,0
152,종로샌드위치카페 디엘,가까운 곳에 건강하게 먹을 수 있는 샐러드 샌드위치 가게가 생겼으면 했는데 딱 오픈 하셔서 반가운 마음으로 방문했어요 야채 많이 들어간 뚱샌드위치 건강한 맛으로 맛있게 잘 먹었구요 샐러드에 요고조고 많이 들어가 있어서 다양한 맛이 나네요 서비스로 주신 마 들렌도 레몬향이 향긋향긋 맛있게 먹었어요 자주자주 방문할거 같아요,0,0,0,1,0,0,0,0,0,0,0
153,종로샌드위치카페 디엘,샌드위치 재료가 넉넉하고 신선해서 너무 좋았어요 계란 굽기나 야채가 넣어진 모양 등 너무 만족스러웠어요 맛도 있었고 사장님이 너무너무 친절하셨어요,1,0,0,1,0,0,0,0,0,0,0
154,종로샌드위치카페 디엘,샐러드 샌드위치 짱 맛나고 신선해요,0,0,0,1,0,0,0,0,0,0,0
155,건강책방 일일호일,분위기 좋고 쑥라떼 맛있어서 이거먹으러 서촌갈때도 많았는데 단발머리 직원분 불친절한듯 아닌듯 컵치우고 가야하는지 모르겠어서 물어보려니까 손으로 가라는 손짓하는데 좀 그렇더라구요,0,0,0,0,0,1,0,0,0,0,0
156,건강책방 일일호일,책도 재밌게 잘 봤고 음료랑 디저트도 맛있었어요,0,0,0,1,0,1,0,0,0,0,0
157,건강책방 일일호일,사장님이 친절하시고 카페가 이뻐요 책도 가져다볼수있는 편안한 분위기예요,1,0,1,0,0,0,0,0,0,0,1
158,건강책방 일일호일,책 가져다 읽을 거면 사서 읽으라고 하는 서점들 많은데 여기는 눈치 안 줘서 좋아요 건강 환경 관련 서적이 많고 창문으로 보이는 풍경이 너무 예뻐요,0,0,0,0,0,0,0,0,1,0,1
159,건강책방 일일호일,즐거운 곳 휴식이 되는 곳 건강한 책방 일일호일,0,0,0,0,0,0,0,0,0,0,1
160,건강책방 일일호일,카페 분위기도 너무 좋고 테이블마다 콘센트도 있어서 작업하거나 일하기도 너무 좋은 곳이에요 경복궁역 근처에 이런 카페가 있다니 짱짱 맘에 들어요,0,0,1,0,0,0,0,0,0,0,1
161,서울상회,사장님 혼자서 하시는 것 같은데 드립이라 나오는 시간도 쪼끔 늦어도 그만큼 관록이 느껴지시고 유쾌하셔요 테이크아웃 하면 천 원 할인이라 텀블러 들고 가서 다른 프랜차이즈보다 더 맛있고 싸게 먹을 수 있어서 너무 좋아요 뷰가 다하는 줄 알았는데 가게 내부도 너무 예뻐요,0,1,1,0,0,0,0,0,1,0,0
162,서울상회,좋아요 처음 가본 건데 디저트도 좋고 커피맛이 유독 좋아요 과일향이 제대로 나는 커피맛은 처음이에요 특히 패션후르츠 향 착즙이 제대로 납니다 그리고 사장님이 주신 서비스도 감동이었어요 맛났습니다 친절하게 대해주셔요,1,1,0,1,0,0,0,0,0,0,0
163,서울상회,한동안 그리워만 하던 공간을 오랜만에 갔어요 역시 안간 사이에 공간 변화도 생기고 무엇보다도 메뉴가 많이 바꼈어요 어딘가 많은 변화가 있어도 한결같은 곳이랄까 제가 좋아하는 이에게 소개해주고 데려가고 싶은 곳이에요 또 갈게요,0,0,0,0,0,0,0,0,0,0,0
164,서울상회,보신각을 구경하기 가장 최적의 장소 과즙이 느껴지는 커피 향에 알딸하게 올라오는 위스키까지 더해지면 여기가 바로 천국 아니겠습니까,0,1,0,0,0,0,0,0,1,0,0
165,서울상회,전경도 좋고 커피가 특히 온리 드립이여서 좋아요 두번째인데 항상 커피 두잔씩 시켜먹게됩니다 다양한 원두 맛볼수 있어서 좋아요,0,1,0,0,0,0,0,0,1,0,0
166,서울상회,매장이 조용해서 책 읽거나 공부 일 하기 딱 좋은 것 같아요 실제로 읽을 수 있게 책들이 비치되어 있었어요 커피나 디저트도 맛있었고 분위기가 너무 좋았습니다,0,1,1,1,0,0,0,0,0,0,1
167,서울상회,커피도 맛있고 사장님도 엄청 친절하세요 분위기도 굳,1,1,1,0,0,0,0,0,0,0,0
168,서울상회,진짜 살면서 먹었던커피중 가장맛있네여 주변에서 호들갑이라고 했는데 먹어보고 다들 감탄한곳 오래있어주세요,0,1,0,0,0,0,0,0,0,0,0
169,아이사구아,아이스 케냐 롱 파인애플 주스를 먹었는데 정말 우연찮게 구냥 들어와서 맛집 얻어걸린 기분 사실 지나가다 파인애플 비주얼 보고 홀린듯이 들어와버렸숩니다 파인애플을 넘나 좋아하는 사람으로써 최고에요 날씨도 완벽했고 비싼 이유가 있더라구요 아 쉬운점은 파인애플 두께를 얇게 썰어주셔서 칼로 조각내서 먹기 다소 불편했다는점 그치만 파인애플 다먹고 음료 먹다보면 바,0,0,0,0,0,1,0,0,0,0,0
170,아이사구아,시원한 바람이 살랑살랑 불어오는데 파라솔 밑에서 멍때리기 좋아요 대로변이기 때문에 조용한게 좋으면 안쪽으로 들어가면 되고 파인애플주스가 파인애플 한통 다 주는거 당황했지만 잘 먹었습니다,0,0,1,0,0,0,0,0,0,0,1
171,아이사구아,파인애플 쥬스는 정말 비싸지만 비쥬얼과 맛이 좋네요 수정과는 좀 밍밍해서 별론데 안에 아이스 홍시가 맛있어요 역시나 비싼편인데 잣이 없는 건 아쉬웠어요 내부는 넓고 한옥 분위기 좋아요 야외자리도 찻길이 보이지만 뭐 나름 괜춘 메뉴가 영어보단 한글로 돼있는 게 더 어울릴 것 같아요 한옥이라,0,0,1,1,0,1,0,0,0,0,0
172,아이사구아,가격이 비싸긴한데 더운 날 시원하게 마셨어요,0,0,0,0,0,0,0,0,0,0,0
173,아이사구아,인테리어도 멋지고 커피가 맛있어요,0,1,1,0,0,0,0,0,0,0,0
174,아이사구아,한옥의 미와 조화로운 인테리어 분위기 만족스러운 음료에 음악까지 북촌의 아름다움을 한층 느꼈던 시간이었어요,0,0,1,0,0,1,0,0,0,0,0
175,아이사구아,야경데이트 기분좋게 카페에서 좋아요,0,0,0,0,0,0,0,0,1,0,0
176,아이사구아,한옥마을에서 내려오면서 발견한 카페 미숫가루도 맛있고 차도 좋고 분의기 있어요,0,0,1,0,0,1,0,0,0,0,0
177,아이사구아,양탕국이라는 이름 넘 웃겨요 예상대로 동치미국물담을 수 있을 것 같은 큰 그릇에 아아가 한사발 가득 담겨나와 둘이서 배부르게 먹고 싸 달라고 해서 냉장고에 넣어둠 한적한 도로를 보고 앉아 있으니 멍때리기 좋고 기분 좋았어요 가희동이 매력적이네요,0,0,0,0,0,0,0,0,1,0,1
178,담장옆에국화꽃CCOT 안녕인사동점,구움국화떡 무화과 이 맛있어요 주악은 기름기 많고 설탕 코팅된 약과 느낌 참한 딸기라떼는 생딸기라떼가 아니라 아쉽네요 또 오게 된다면 다들 추천하시는 구움국화떡 쑥 이랑 바닐라라떼 먹어봐야겠어요,0,0,0,1,0,0,0,0,0,0,0
179,담장옆에국화꽃CCOT 안녕인사동점,진심 주기적으로 가야하는 카페 너무 맛있고 인사동 길 자체가 사람을 기분좋게해줘요 여기카페 가는길 너무설레요 주차만 어떻게 흑 주차빼고는 너무너무만족해요 커피도 떡도 주악도 너무 달콤합니다 또 방문해서 먹고말꺼에요,0,1,0,1,0,0,0,0,0,0,0
180,담장옆에국화꽃CCOT 안녕인사동점,커피세트랑 팥바팥빙수 주문했어요 단팥이 직접 만들어 엄청 고소하고 담백해요 달달한거 좋아하시면 연유는 추가해야할 듯 해 요 커피세트에 나온 다과세트도 너무 예쁘고 맛있어요 인사동카페 팥바팥빙수 팥빙수 안녕인사동,0,1,0,1,0,0,0,0,0,0,0
181,담장옆에국화꽃CCOT 안녕인사동점,인사동 올때마다 들러가는 장소 더위도 식히고 달달하고 맛난 팥빙스,0,0,0,1,0,0,0,0,0,0,0
182,담장옆에국화꽃CCOT 안녕인사동점,낮이라 사람 많지 않아좋았어요 특히 구움떡은 처음 맛보는데 같이 먹은 앙금과도 궁합이 좋았어요 인사동까페 안국역까페,0,0,0,1,0,0,0,0,0,0,0
183,담장옆에국화꽃CCOT 안녕인사동점,인사동카페에서 먹은것중 가장 맛났어요 팥바팥빙수를 먹었는데 팥이 고급졌고 빙수자체도 맛났어요 후식으로는 최고인듯,0,0,0,1,0,0,0,0,0,0,0
184,담장옆에국화꽃CCOT 안녕인사동점,인사동카페 찾다가 팥빙수가 땡겨서 왔어요 팥바팥빙수 인데 아이스크림 바도 올라와 있구 특이해욤 팥 앙금도 위에만 있는게 아니고 밑에 또 팥이 잇어서 좋아요 구움약과도 안 찐덕거려서 좋아요,0,0,0,1,0,0,0,0,0,0,0
185,담장옆에국화꽃CCOT 안녕인사동점,대추빙수 먹고 싶어서 인사동 담꽃 방문 우유빙수에 팥이 많이 달지 않고 대추칩이 진짜 신의 한수 너무 맛있어요 개성주 악 작음 매장 내 냉동팥죽 행사해서그것도 사갑니당 구움떡은 사과맛 밖에 없어서 아쉬워요 담에 통통단팥이랑 사가고 싶네요,0,0,0,1,0,0,0,0,0,0,0
186,담장옆에국화꽃CCOT 안녕인사동점,인사동 카페 둘러보던 중에 빙수가 맛있어서 들렀어요 딸기빙수 먹었는데 상콤하고 달달해서 너무 맛있네요,0,0,0,1,0,0,0,0,0,0,0
187,르프랑루프탑,매장이 층이나 있어서 엄청 넓고 요즘 날씨에는 루프탑 사용해도 좋을꺼 같아요 딸기라떼랑 요거크밀크쉐이크 둘다 맛있어요,0,0,1,0,0,1,0,0,0,0,0
188,르프랑루프탑,인사동에서 잘 안보이는 모던한 너낌 루프탑 노을 질 때 증맬 이쁘구 커피만 마셔서 식사메뉴나 디저트는 모르지만 일단 커피는 만족이었어요 어두워지면서 알전구 불 들어올 때 환상,0,1,1,0,0,0,0,0,1,0,0
189,르프랑루프탑,뷰가 좋습니다 무료 전사회도있고요 좋습니다,0,0,0,0,0,0,0,0,1,0,0
190,르프랑루프탑,에이드가 진하지않아서 아쉽네요 티라미슈는 맛있어요,0,0,0,1,0,0,0,0,0,0,0
191,르프랑루프탑,뷰가 뛰어나게 좋은 건 아니지만 테라스 가 있어서 상쾌하고 좋았어요 직원들이 친절한듯 아닌듯 아리까리한 샹그리아 맛있어요 치즈 프라이도 괜찮은 편,0,0,1,0,0,1,0,0,0,0,0
192,르프랑루프탑,아인슈페너 넘 맛있게 먹었어요 매장이 넓고 뷰도 나름 괜찮아서 편히 쉬다 갔습니다 사장님이 친절하셨어요 날 풀리면 루프탑도 한 번 가보고 싶네요,1,1,1,0,0,0,0,0,1,0,0
193,르프랑루프탑,요즘 같은 날씨에 너무 최고에요,0,0,0,0,0,0,0,0,0,0,0
194,르프랑루프탑,뷰 좋고 메뉴 괜찮아요 재방문 하고싶어요,0,0,0,0,0,0,0,0,1,0,0
195,성북동빵공장,나폴녜옹제과점 방문하려다 성북동빵공장 방문했는데 탁월한 선택이었어요 발렛비 원 발생하지만 출고때 차 갖다주셔서 편하고 좋고 층에서 주문하고 스탠드 테이블 테라스에서 취식할 수 있고 층에도 취식공간 있어요 팡도르 커스터드 그닥 선호하지 않 는데 이곳 팡도르 커스터드 이정도 맛이면 즐겨먹을듯 하고 쇼콜라도 커피도 산미는 적고 초코맛 진하고 고소한맛 아메리,0,0,0,1,0,1,0,0,0,0,0
